,Title,MPAA Rating,Keywords,Source,Production method,Creative type,Countries,Total original B.O
940,Armed and Dangerous,['Not Rated'],"['Framed', 'Action Comedy', 'Corrupt Cops', 'Organized Crime', 'Fired', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],15945534.0
941,Legend,['PG'],['Other_Keywords'],['Original Screenplay'],['Live Action'],['Fantasy'],"['United Kingdom', 'United States']",23506237.0
942,The Morning After,['R'],"['Romance', 'Framed', 'Relationships Gone Wrong', 'Film Noir', 'Faulty Memory', 'Other_Keywords', 'Addiction', 'Crime Thriller']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],25147055.0
943,Youngblood,['R'],"['Sports Drama', 'Life in a Small Town', 'Professional Rivalry', 'Dysfunctional Family', 'Other_Keywords', 'Coming of Age', 'Underdog']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],15448400.0
944,Crimes of the Heart,['Not Rated'],"['Novel or Other Work Adapted by Author', 'Relationships Gone Wrong', 'Young Child Dealing with the Death of a Parent', 'Singers', 'Domestic Abuse', 'Mental Illness', 'Suicide', 'Dysfunctional Family', 'Other_Keywords', 'Black Comedy']",['Based on Play'],['Live Action'],['Contemporary Fiction'],['United States'],22905000.0
945,Psycho III,['Not Rated'],"['Romance', 'Serial Killer', 'Surprise Twist', 'Mental Illness', 'Accidental Death', 'Directing Yourself', 'Dysfunctional Family', 'Other_Keywords', 'Psychological Horror']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],14481606.0
946,One Crazy Summer,['PG'],"['Romance', 'Relationships Gone Wrong', 'Romantic Comedy', 'Fugitive / On the Run', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],13431806.0
947,Critters,['Not Rated'],"['Cult Movie', 'Alien Invasion', 'Other_Keywords', 'Horror Comedy']",['Original Screenplay'],['Live Action'],['Science Fiction'],['United States'],13167232.0
948,April Fool's Day,['R'],['Slasher Horror'],['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],12947763.0
949,Club Paradise,['Not Rated'],"['Romance', 'Ensemble', 'Farcical / Slapstick Comedy', 'Government Corruption', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],12308521.0
950,Big Trouble in Little China,['Not Rated'],"['Romance', 'Rescue', 'Kidnap', 'Action Comedy', 'Good vs. Evil', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Fantasy'],['United States'],11208967.0
951,Murphy's Law,['Not Rated'],"['Kidnap', 'Rescue', 'Framed', 'Relationships Gone Wrong', 'Corrupt Cops', 'Organized Crime', 'Action Thriller', 'Film Noir', 'Police Detective', 'Other_Keywords', 'Addiction']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],9947631.0
952,Deadly Friend,['R'],"['Child Abuse', 'Robot', 'Development Hell', 'Accidental Death', 'Revenge', 'Slasher Horror', 'Bullies', 'Dysfunctional Family', 'First Love']",['Based on Fiction Book/Short Story'],['Live Action'],['Science Fiction'],['United States'],8988731.0
953,Platoon,['R'],"['Sex Crimes', 'Voiceover/Narration', 'Oscars Best Picture Winner', 'Other_Keywords', 'Inspired by a True Story', 'Vietnam War', 'War Drama', 'War']",['Original Screenplay'],['Live Action'],['Historical Fiction'],['United States'],137978395.0
954,Manhunter,['Not Rated'],"['Cult Movie', 'Serial Killer', 'Film Noir', 'Other_Keywords', 'Crime Thriller']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],8622413.0
955,Care Bears Movie II: A New Generation,['G'],['Other_Keywords'],['Based on TV'],['Hand Animation'],['Fantasy'],"['Canada', 'United States']",8540346.0
956,Wise Guys,['Not Rated'],"['Crime', 'Organized Crime', 'Gambling', 'Faked Death', 'Mafia', 'Other_Keywords', 'Money Troubles', 'Black Comedy']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],8475466.0
957,Something Wild,['Not Rated'],"['Romance', 'Crime', 'Relationships Gone Wrong', 'Action Comedy', 'Domestic Abuse', 'Accidental Death', 'Fugitive / On the Run', 'Life on the Outside', 'Other_Keywords', 'Road Trip']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],8362371.0
958,Lucas,['Not Rated'],"['Romance', 'Addiction', 'Relationships Gone Wrong', 'Comedy Drama', 'Bullies', 'Other_Keywords', 'Coming of Age', 'Football', 'High School', 'Money Troubles']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],8200000.0
959,Haunted Honeymoon,['Not Rated'],"['Wedding Day', 'Supernatural', 'Surprise Twist', 'Screenplay Written By the Star', 'Directing Yourself', 'Horror Comedy', 'Other_Keywords', 'Cross-Dressing', 'Haunting', 'Satire']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],8033397.0
960,The Texas Chainsaw Massacre 2,['Not Rated'],['Slasher Horror'],['Remake'],['Live Action'],['Contemporary Fiction'],['United States'],8025872.0
961,The Best of Times,['PG-13'],"['Football', 'Mid-Life Crisis', 'Relationships Gone Wrong', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],7790931.0
962,Quicksilver,['PG'],"['Romance', 'Fired', 'Gangs', 'Other_Keywords', 'Money Troubles', 'Crime Drama']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],7634909.0
963,Maximum Overdrive,['Not Rated'],"['Novel or Other Work Adapted by Author', 'Directing Yourself', 'Horror Comedy', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Science Fiction'],['United States'],7433663.0
964,The Boy Who Could Fly,['Not Rated'],"['Cancer', 'Young Child Dealing with the Death of a Parent', 'Dream Sequence', 'Family Drama', 'Other_Keywords', 'New Guy/Girl in School']",['Original Screenplay'],['Live Action'],['Fantasy'],['United States'],7177431.0
965,Blue City,['Not Rated'],"['Romance', 'Young Child Dealing with the Death of a Parent', 'Action Thriller', 'Film Noir', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],6947000.0
966,She's Gotta Have It,['Not Rated'],"['Sex Crimes', 'Romance', 'Epilogue', 'African Americans', 'Relationships Gone Wrong', 'Comedy Drama', 'Breaking the Fourth Wall', 'Other_Keywords', 'Love Triangle']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],7137502.0
967,Nine 1/2 Weeks,['Not Rated'],['Erotic Thriller'],['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],6734844.0
968,Hoosiers,['Not Rated'],"['Sports Drama', '1950s', 'Inspired by a True Story', 'Life in a Small Town', 'Other_Keywords', 'Addiction', 'Underdog']",['Original Screenplay'],['Live Action'],['Historical Fiction'],['United States'],28607524.0
969,A Fine Mess,['Not Rated'],"['Fugitive / On the Run', 'Gambling', 'Action Comedy', 'Famously Bad']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],6029824.0
970,Trick or Treat,['Not Rated'],"['Supernatural', 'Cult Movie', 'Gratuitous Cameos', ""Rock 'n' Roll"", 'Revenge', 'Horror Comedy', 'Directing Yourself', 'Bullies', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],6000000.0
971,My Little Pony: The Movie,['Not Rated'],['Other_Keywords'],['Based on Game'],['Hand Animation'],['Kids Fiction'],['United States'],5958456.0
972,Highlander,['R'],"['Death of a Spouse or Fiancée / Fiancé', 'Cult Movie', 'Voiceover/Narration', 'Revenge', 'Action Adventure', 'Set in New York City', 'Prologue', 'Other_Keywords', 'Non-Chronological', 'Intertitle']",['Original Screenplay'],['Live Action'],['Fantasy'],"['United Kingdom', 'United States']",12900000.0
973,The Transformers: The Movie,['Not Rated'],"['Posthumous Release', 'Other_Keywords']",['Based on TV'],['Hand Animation'],['Science Fiction'],['United States'],5849647.0
974,The Hitcher,['R'],"['Cult Movie', 'Framed', 'Serial Killer', 'Fugitive / On the Run', 'Other_Keywords', 'Road Trip', 'Psychological Horror']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],5844868.0
975,Mona Lisa,['Not Rated'],"['Romance', 'Organized Crime', 'Surprise Twist', 'LGBTQ+', 'Film Noir', 'Missing Person', 'Life on the Outside', 'Blackmail', 'Dysfunctional Family', 'Other_Keywords', 'Addiction', 'Crime Thriller', 'Prostitution']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United Kingdom'],5794000.0
976,Out of Bounds,['R'],"['Framed', 'Corrupt Cops', 'Organized Crime', 'Set in Los Angeles', 'Film Noir', 'Revenge', 'Crime Thriller', 'Death of a Sibling']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],5099316.0
977,The Boys Next Door,['R'],"['Set in Los Angeles', 'Crime Drama', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],5000000.0
978,Invaders from Mars,['Not Rated'],"['Rescue', 'Dream Sequence', 'Alien Invasion', 'Other_Keywords', 'Psychological Horror', 'Remake']",['Based on Movie'],['Live Action'],['Science Fiction'],['United States'],4984663.0
979,Band of the Hand,['Not Rated'],"['Crime', 'Organized Crime', 'Action Thriller', 'Film Noir', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],4865912.0
980,Off Beat,['Not Rated'],"['Romance', 'Crime', 'False Identity', 'Undercover', 'Police Detective', 'Crime Comedy']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],4842778.0
981,Violets Are Blue...,['Not Rated'],"['Love Triangle', 'Romantic Drama', 'Infidelity', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],4743287.0
982,Troll,['PG-13'],"['Revenge', 'Other_Keywords', 'Horror Comedy']",['Original Screenplay'],['Live Action'],['Fantasy'],"['Canada', 'United States', 'Italy']",4542346.0
983,Brighton Beach Memoirs,['PG-13'],"['Novel or Other Work Adapted by Author', 'Breaking the Fourth Wall', '1930s', 'Family Comedy', 'Jewish', 'Autobiographical', 'Dysfunctional Family', 'Coming of Age']",['Based on Play'],['Live Action'],['Historical Fiction'],['United States'],11957943.0
984,That's Life!,['PG-13'],"['Cancer', 'Mid-Life Crisis', 'Comedy Drama', 'Infidelity', 'Family Affair', 'Dysfunctional Family', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],4079895.0
985,Vamp,['Not Rated'],"['Fugitive / On the Run', 'Horror Comedy', 'Vampire', 'College', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Fantasy'],['United States'],4000000.0
986,The Manhattan Project,['Not Rated'],['Other_Keywords'],['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],3900000.0
987,Power,['R'],"['Political', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],3800000.0
988,American Anthem,['PG-13'],"['Sports Drama', 'Romance', 'Other_Keywords', 'Dysfunctional Family', 'Famously Bad']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],3571624.0
989,The Wraith,['Not Rated'],"['Romance', 'Cult Movie', 'Action Horror', 'Revenge', 'Gangs', 'Other_Keywords', 'Haunting', 'Death of a Sibling']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],3500000.0
990,Head Office,['Not Rated'],"['Romance', 'Government Corruption', 'Other_Keywords', 'Corporate Malfeasance', 'Black Comedy', 'Satire']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],3393807.0
991,The Mission,['PG'],"['Historical Drama', 'Other_Keywords', 'Religious']",['Original Screenplay'],['Live Action'],['Historical Fiction'],['United Kingdom'],20796024.0
992,The Mosquito Coast,['Not Rated'],"['Family Drama', 'Inventor', 'Dysfunctional Family']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],14302000.0
993,Desert Hearts,['R'],"['Romance', '1950s', 'Relationships Gone Wrong', 'LGBTQ+', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Historical Fiction'],['United States'],2492088.0
994,At Close Range,['Not Rated'],['Film Noir'],['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],2347000.0
995,No Mercy,['R'],"['Organized Crime', 'Film Noir', 'Revenge', 'Fugitive / On the Run', 'Other_Keywords', 'Crime Thriller']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],12303904.0
996,Rad,['Not Rated'],['Other_Keywords'],['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],2015882.0
997,Blue Velvet,['Not Rated'],"['Sex Crimes', 'Kidnap', 'Singers', 'Film Noir', 'Police Detective', 'Blackmail', 'Other_Keywords', 'Crime Thriller']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],8663300.0
998,Sky Bandits,['Not Rated'],['Other_Keywords'],['Original Screenplay'],['Live Action'],['Historical Fiction'],['United Kingdom'],1468500.0
999,Witchboard,['Not Rated'],"['Supernatural', 'Other_Keywords', 'Supernatural Horror', 'Possessed', 'Pregnant Women']",['Original Screenplay'],['Live Action'],['Fantasy'],"['United Kingdom', 'United States']",7369373.0
1000,King Kong Lives,['Not Rated'],['Animals Gone Bad'],['Remake'],['Live Action'],['Fantasy'],['United States'],4711220.0
1001,Half Moon Street,['Not Rated'],['Other_Keywords'],['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],"['United Kingdom', 'United States']",1131399.0
1002,From Beyond,['Not Rated'],['Other_Keywords'],['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],1070053.0
1003,Beverly Hills Cop II,['R'],['Buddy Cop'],['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],276665036.0
1004,Fatal Attraction,['R'],"['Erotic Thriller', 'Relationships Gone Wrong', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],320099997.0
1005,3 Men and a Baby,['PG'],['Unexpected Families'],['Remake'],['Live Action'],['Contemporary Fiction'],['United States'],167780960.0
1006,The Untouchables,['R'],"['Crime Drama', 'Mafia', '1930s', 'Other_Keywords']",['Based on TV'],['Live Action'],['Dramatization'],['United States'],76271995.0
1007,The Secret of My Success,['PG-13'],"['Romance', 'Relationships Gone Wrong', 'Infidelity', 'Fired', 'Farcical / Slapstick Comedy', 'Dysfunctional Family', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],66995000.0
1008,Stakeout,['R'],"['Buddy Comedy', 'Buddy Cop']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],65673233.0
1009,Lethal Weapon,['R'],"['Kidnap', 'Rescue', 'Buddy Cop', 'Depression', 'Death of a Spouse or Fiancée / Fiancé', 'Action Thriller', 'Returning Soldiers', 'Other_Keywords', 'Narcotics']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],120192350.0
1010,The Witches of Eastwick,['R'],"['Black Comedy', 'Revenge', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Fantasy'],['United States'],63749955.0
1011,Predator,['R'],"['3-D', 'Action Adventure', '3-D - Post-production Conversion', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Science Fiction'],['United States'],98267558.0
1012,Dragnet,['PG-13'],"['Political', 'Kidnap', 'Rescue', 'Buddy Cop', 'Voiceover/Narration', 'Undercover', 'Set in Los Angeles', 'Surprise Twist', 'Other_Keywords', 'Buddy Comedy']",['Based on TV'],['Live Action'],['Contemporary Fiction'],['United States'],57387000.0
1013,Dirty Dancing,['PG-13'],"['Romance', 'Cross-Class Romance', 'Voiceover/Narration', 'Romantic Drama', 'Dancing', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Historical Fiction'],['United States'],213893795.0
1014,La Bamba,['PG-13'],"['Biography', ""Rock 'n' Roll"", 'Biographical Drama']",['Based on Real Life Events'],['Live Action'],['Dramatization'],['United States'],54215416.0
1015,RoboCop,['R'],"['Robot', 'Dystopia', 'Action Thriller', 'Film Noir', 'Faulty Memory', 'Gangs', 'Conspiracy Theory', 'Other_Keywords', 'Corporate Malfeasance']",['Original Screenplay'],['Live Action'],['Science Fiction'],['United States'],54125172.0
1016,The Living Daylights,['PG'],['Secret Agent'],['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United Kingdom'],191199996.0
1017,Full Metal Jacket,['R'],"['Other_Keywords', 'War Drama', 'War', 'Vietnam War']",['Based on Fiction Book/Short Story'],['Live Action'],['Historical Fiction'],"['United Kingdom', 'United States']",45017134.0
